,linkid,x,y
16609,575053070,1950,1492
16610,575144091,3898,2985
16611,575144092,3898,2985
16612,575144094,3898,2985
16613,575144095,3898,2985
16614,575144096,3898,2985
16615,575144097,3898,2985
16616,575144425,3900,2985
16617,575144426,3900,2985
16618,575144427,3900,2985
16619,575144429,3900,2985
16620,575144431,3900,2985
16621,575144433,3900,2985
16622,575148149,3898,2985
16623,575149589,3898,2985
16624,575149590,3898,2985
16625,575150691,3898,2985
16626,575150694,3898,2985
16627,575150696,3898,2985
16628,575150697,3898,2985
16629,575150698,3898,2985
16630,575150700,3898,2985
16631,575151228,3898,2985
16632,575151523,3898,2985
16633,575151568,3898,2985
16634,576717667,3900,2985
16635,576717668,3900,2985
16636,576717865,3900,2985
16637,576717874,3900,2985
16638,576717898,3900,2985
16639,576718127,1950,1492
16640,576718128,1950,1492
16641,576718129,1950,1492
16642,576718164,3901,2985
16643,576718165,3901,2985
16644,576723032,3900,2985
16645,576723033,3900,2985
16646,576723037,3900,2985
16647,576723038,3900,2985
16648,576723150,1950,1492
16649,576723151,1950,1492
16650,576723230,3900,2985
16651,576723231,3900,2985
16652,576723477,3900,2985
16653,576724099,3900,2985
16654,587105587,1951,1492
16655,587107763,1951,1492
16656,587107764,1951,1492
16657,587107843,1951,1492
16658,587107844,1951,1492
16659,587107847,1951,1492
16660,587107848,1951,1492
16661,587109154,3902,2985
16662,587109155,3902,2985
16663,587111418,3902,2985
16664,587111419,3902,2985
16665,587111420,3902,2985
16666,587111421,3902,2985
16667,587116091,3902,2985
16668,587116129,3902,2985
16669,587116131,3902,2985
16670,587116133,3902,2985
16671,587123406,3902,2985
16672,587123410,3902,2985
16673,587123411,3902,2985
16674,587125023,1951,1492
16675,587552998,1950,1492
16676,587552999,1950,1492
16677,587553000,1950,1492
16678,587553001,1950,1492
16679,587554374,1950,1492
16680,709885700,3898,2985
16681,709885701,3898,2985
16682,709885702,3898,2985
16683,709885703,3898,2985
16684,709885763,3898,2985
16685,717423654,3900,2985
16686,717423655,3900,2985
16687,717644851,3900,2985
16688,717644852,3900,2985
16689,717644857,3900,2985
16690,717644858,3900,2985
16691,736491534,3898,2985
16692,736491535,3898,2985
16693,737706801,3900,2985
16694,737706803,3900,2985
16695,737706807,3900,2985
16696,737706815,3900,2985
16697,737756571,3898,2985
16698,763040571,1950,1492
16699,767458294,1950,1492
16700,806675689,3900,2985
16701,806675694,3900,2985
16702,820512003,3898,2985
16703,825355612,1951,1492
16704,825355613,1951,1492
16705,832793389,7805,5970
16706,861830220,3900,2985
16707,867287130,1950,1492
16708,867287135,1950,1492
16709,867287154,1950,1492
16710,867388082,3900,2985
16711,867403671,1950,1492
16712,867403672,1950,1492
16713,867403699,1950,1492
16714,868008790,3898,2985
16715,868008791,3898,2985
16716,868643841,3900,2985
16717,868643842,3900,2985
16718,871633173,3902,2985
16719,871655105,3902,2985
16720,871672699,7805,5970
16721,871672700,7805,5970
16722,871672734,7805,5970
16723,871672735,7805,5970
16724,871761965,1951,1492
16725,871761966,1951,1492
16726,871762036,1951,1492
16727,871762037,1951,1492
16728,872266770,3900,2985
16729,872266771,3900,2985
16730,892264816,1950,1492
16731,892264817,1950,1492
16732,892264823,3900,2985
16733,892264824,3900,2985
16734,892264825,3900,2985
16735,892264826,3900,2985
16736,892264827,3900,2985
16737,892264828,3901,2985
16738,892264829,3900,2985
16739,892264831,1950,1492
16740,895428931,3900,2985
16741,895519443,3900,2985
16742,895519445,3900,2985
16743,895519453,3900,2985
16744,895519454,3900,2985
16745,895519455,3900,2985
16746,895519456,3900,2985
16747,895613421,3900,2985
16748,895613422,3900,2985
16749,901897397,3900,2985
16750,901897398,3900,2985
16751,901897399,3900,2985
16752,901899549,3900,2985
16753,906831022,3898,2985
16754,906831023,3898,2985
16755,906831024,3898,2985
16756,906831025,3898,2985
16757,906833141,3898,2985
16758,906833142,3898,2985
16759,906834067,3898,2985
16760,906834068,3898,2985
16761,906834070,3898,2985
16762,906839257,1951,1492
16763,906942597,3900,2985
16764,906949335,3902,2985
16765,906949336,3902,2985
16766,906949339,3902,2985
16767,906949340,3902,2985
16768,906949355,1950,1492
16769,906949358,3902,2985
16770,906949359,3902,2985
16771,906949360,3902,2985
16772,906949361,3902,2985
16773,906949362,3902,2985
16774,906949363,3902,2985
16775,907040174,1951,1492
16776,907040175,1951,1492
16777,907040178,3902,2985
16778,907040179,3902,2985
16779,907040183,3902,2985
16780,907048014,3902,2985
16781,907446065,3898,2985
16782,907747964,3898,2985
16783,907747965,3898,2985
16784,907747970,3898,2985
16785,913160915,3898,2985
16786,913160916,3898,2985
16787,913331007,3902,2985
16788,913331008,3902,2985
16789,913332615,1950,1492
16790,913332616,1950,1492
16791,913588697,1950,1492
16792,913588698,1950,1492
16793,913588699,1950,1492
16794,913588700,1950,1492
16795,913588721,1950,1492
16796,913719598,1950,1492
16797,913720289,1950,1492
16798,913720290,1950,1492
16799,913720998,1951,1492
16800,913724200,1950,1492
16801,913724201,1950,1492
16802,913726689,3902,2985
16803,913726690,3902,2985
16804,913726691,3902,2985
16805,913726692,3902,2985
16806,913796115,1950,1492
16807,913796116,1950,1492
16808,913862911,3898,2985
16809,932708599,1951,1492
16810,1001630409,3900,2985
16811,1054469241,3898,2985
16812,1054469242,3898,2985
16813,1082189567,1951,1492
16814,1082189568,1951,1492
16815,1159327701,3902,2985
16816,1160021488,3902,2985
16817,1160021489,3902,2985
16818,1160026419,1950,1492
16819,1160026420,1950,1492
16820,1160038492,1950,1492
16821,1160209140,3902,2985
16822,1160209141,3902,2985
16823,1160631543,1951,1492
16824,1160631544,1950,1492
16825,1162205331,3902,2985
16826,1162215290,1951,1492
16827,1162215291,1951,1492
16828,1162219109,1950,1492
16829,1162219110,1950,1492
16830,1162220951,1950,1492
16831,1162220952,1950,1492
16832,1162222469,1951,1492
16833,1162222470,1951,1492
16834,1162225540,3902,2985
16835,1162225541,3902,2985
16836,1162226338,1950,1492
16837,1162226339,1950,1492
16838,1162311390,3902,2985
16839,1162311391,3902,2985
16840,1162314539,3902,2985
16841,1166030069,1950,1492
16842,1166030070,1950,1492
16843,1166030071,1950,1492
16844,1166030072,1950,1492
16845,1166927800,1950,1492
16846,1166940652,1950,1492
16847,1168217159,3902,2985
16848,1168217160,3902,2985
16849,1168352183,7805,5970
16850,1168352184,7805,5970
16851,1168738196,3902,2985
16852,1168738198,3902,2985
16853,1168738199,3902,2985
16854,1168738268,3902,2985
16855,1168738502,3902,2985
16856,1168738506,3902,2985
16857,1168922779,7805,5970
16858,1168922780,7805,5970
16859,1169161897,3902,2985
16860,1169161898,3902,2985
16861,1169202545,3902,2985
16862,1169202546,3902,2985
16863,1169313368,7805,5970
16864,1169313369,7805,5970
16865,1169314209,3902,2985
16866,1169314210,3902,2985
16867,1178813855,7805,5970
16868,1178835640,1951,1492
16869,1178835641,7805,5970
16870,1181653954,3898,2985
16871,1181653956,3898,2985
16872,1185674195,3900,2985
16873,1185674196,3900,2985
16874,1185674453,3900,2985
16875,1185674454,3900,2985
16876,1190842288,7805,5970
16877,1190842289,3902,2985
16878,1190842291,3902,2985
16879,1190842292,3902,2985
16880,1190842293,7805,5970
16881,1193786579,1951,1492
16882,1193786580,1951,1492
16883,1193786581,1951,1492
16884,1210205438,3902,2985
16885,1217508853,1951,1492
16886,1217508946,1951,1492
16887,1217802393,1950,1492
16888,1217813803,1950,1492
16889,1217813804,1950,1492
16890,1217813835,1950,1492
16891,1217813845,1950,1492
16892,1217813968,1950,1492
16893,1217906276,3902,2985
16894,1217906277,3902,2985
16895,1217912604,1950,1492
16896,1218333108,1950,1492
16897,1218333109,1950,1492
16898,1219170140,3900,2985
16899,1219171886,3900,2985
16900,1219171891,3900,2985
16901,1219175923,3900,2985
16902,1219175925,3900,2985
16903,1219175926,3900,2985
16904,1219175927,3900,2985
16905,1219175928,3900,2985
16906,1219614397,3898,2985
16907,1219691673,3898,2985
16908,1220436570,1951,1492
16909,1220436571,1951,1492
16910,1226738596,3902,2985
16911,1226738597,3902,2985
16912,1226738598,3902,2985
16913,1226745832,1950,1492
16914,1226745835,1950,1492
16915,1226745836,1950,1492
16916,1226745948,1951,1492
16917,1226745984,1950,1492
16918,1226745985,1950,1492
16919,1226746077,1950,1492
16920,1226746078,1950,1492
16921,1226746079,1950,1492
16922,1226746083,1950,1492
16923,1226746139,1950,1492
16924,1226746140,1950,1492
16925,1226746538,1950,1492
16926,1226795388,1950,1492
16927,1226795391,1950,1492
16928,1226795392,1950,1492
16929,1226795394,1950,1492
16930,1226800028,1951,1492
16931,1226893058,3900,2985
16932,1226894893,3898,2985
16933,1226895285,3898,2985
16934,1226946628,3898,2985
16935,1231160622,1950,1492
16936,1231160623,1950,1492
16937,542384085,1950,1492
16938,542384086,1950,1492
16939,542384088,1950,1492
16940,542384230,1950,1492
16941,542384231,1950,1492
16942,542384843,3902,2985
16943,543100267,7801,5969
16944,543100332,7801,5969
16945,543101084,7800,5968
16946,543101142,7800,5968
16947,543101252,7800,5968
16948,543103702,7801,5969
16949,545342297,7801,5969
16950,545930622,1950,1492
16951,545931070,1950,1492
16952,545931072,1950,1492
16953,545931602,1950,1492
16954,545932043,1950,1492
16955,545933128,1951,1492
16956,545933130,1951,1492
16957,545934890,1951,1492
16958,545935117,1950,1492
16959,549794578,1950,1492
16960,549807747,1950,1492
16961,549807748,1950,1492
16962,575042002,1951,1492
16963,575042720,1951,1492
16964,575044969,1951,1492
16965,575045434,1951,1492
16966,575045437,1951,1492
16967,575171696,1950,1492
16968,575172638,1951,1492
16969,587559932,1951,1492
16970,587559933,1951,1492
16971,587560283,1951,1492
16972,587560284,1951,1492
16973,587560285,1951,1492
16974,588928154,1951,1492
16975,591353927,3900,2984
16976,591353986,7801,5969
16977,740957870,7801,5969
16978,757863180,1951,1492
16979,810710644,7801,5968
16980,810834094,3900,2984
16981,810834096,3900,2984
16982,811817395,7800,5968
16983,812040340,7800,5969
16984,812040341,7800,5969
16985,812148414,7801,5969
16986,822805648,1950,1492
16987,822805650,1950,1492
16988,825355608,1951,1492
16989,833428795,3900,2984
16990,859327409,1950,1492
16991,859327410,1950,1492
16992,866605003,1951,1492
16993,866605004,1951,1492
16994,867309954,7801,5969
16995,867309955,7801,5969
16996,870321660,1951,1492
16997,870321661,1951,1492
16998,871664264,1951,1492
16999,871664265,1951,1492
17000,871672728,1951,1492
17001,871771580,1951,1492
17002,871771584,1951,1492
17003,871771602,1951,1492
17004,871771615,1951,1492
17005,871771616,1951,1492
17006,880319811,1951,1492
17007,880319817,1950,1492
17008,880418372,7800,5968
17009,880501953,3900,2984
17010,906839259,1951,1492
17011,906839260,1951,1492
17012,906839261,1951,1492
17013,906924375,1951,1492
17014,906924376,1951,1492
17015,906924378,1950,1492
17016,906924379,1951,1492
17017,906924381,1951,1492
17018,906924382,1951,1492
17019,906929119,1950,1492
17020,906929121,1950,1492
17021,906929122,1950,1492
17022,906929123,1950,1492
17023,906929128,1950,1492
17024,906931211,1950,1492
17025,906931853,1951,1492
17026,907027415,1950,1492
17027,907027416,1950,1492
17028,907030041,1950,1492
17029,907030042,1950,1492
17030,907030043,1950,1492
17031,907041218,1951,1492
17032,907041219,1951,1492
17033,907041224,1951,1492
17034,907041225,1951,1492
17035,907041228,1951,1492
17036,907046658,1951,1492
17037,907046660,1951,1492
17038,907046661,1951,1492
17039,907046662,1951,1492
17040,913599692,1950,1492
17041,913599698,1950,1492
17042,913599699,1950,1492
17043,913724800,1951,1492
17044,986404116,1951,1492
17045,986404117,1951,1492
17046,1129657237,3900,2984
17047,1159041105,1950,1492
17048,1159043122,1950,1492
17049,1159045616,1950,1492
17050,1159047972,1950,1492
17051,1159047973,1950,1492
17052,1159127313,1950,1492
17053,1159133506,1950,1492
17054,1159133507,1950,1492
17055,1159136050,1950,1492
17056,1159136051,1950,1492
17057,1159224732,1950,1492
17058,1159224733,1950,1492
17059,1159313142,1950,1492
17060,1159692955,1950,1492
17061,1159692956,1950,1492
17062,1159692957,1950,1492
17063,1159692958,1950,1492
17064,1160026437,1951,1492
17065,1160026438,1951,1492
17066,1160026831,1951,1492
17067,1160026832,1951,1492
17068,1160026834,1950,1492
17069,1160034813,1951,1492
17070,1160034815,1951,1492
17071,1160034817,1951,1492
17072,1160034818,1951,1492
17073,1160034819,1951,1492
17074,1160034820,1951,1492
17075,1160034822,7804,5970
17076,1160287435,1950,1492
17077,1160289041,1950,1492
17078,1160610159,1950,1492
17079,1160610160,1950,1492
17080,1160611782,1950,1492
17081,1160611783,1950,1492
17082,1160619046,1950,1492
17083,1160619047,1950,1492
17084,1160619063,1950,1492
17085,1160619064,1950,1492
17086,1160621718,1950,1492
17087,1160621719,1950,1492
17088,1160621720,1950,1492
17089,1160621721,1950,1492
17090,1162019746,1950,1492
17091,1162019747,1950,1492
17092,1162020573,1950,1492
17093,1162020574,0,0
17094,1162024787,1950,1492
17095,1162024788,1950,1492
17096,1162030954,1950,1492
17097,1162030955,1950,1492
17098,1162035239,1950,1492
17099,1162035240,1950,1492
17100,1162111808,1950,1492
17101,1162111809,1950,1492
17102,1162137110,1950,1492
17103,1162137111,1950,1492
17104,1162143604,1950,1492
17105,1162143605,1950,1492
17106,1162201502,1950,1492
17107,1162213208,1950,1492
17108,1162214398,1950,1492
17109,1162214399,1950,1492
17110,1162214662,1950,1492
17111,1162214666,1950,1492
17112,1162214668,1950,1492
17113,1162214669,1950,1492
17114,1162310139,1950,1492
17115,1162310140,1950,1492
17116,1162313385,1950,1492
17117,1162313386,1950,1492
17118,1169278176,1951,1492
17119,1169278177,1951,1492
17120,1169313409,1951,1492
17121,1169313410,1951,1492
17122,1169319904,1951,1492
17123,1169319905,1951,1492
17124,1169319906,1951,1492
17125,1169319908,1951,1492
17126,1169319909,1951,1492
17127,1169319910,1951,1492
17128,1169319911,1951,1492
17129,1169320266,1951,1492
17130,1171250929,7801,5968
17131,1171250930,7801,5968
17132,1171259379,7801,5969
17133,1171259380,7801,5969
17134,1178793226,1951,1492
17135,1178794848,1951,1492
17136,1191578422,7801,5969
17137,1191806237,1950,1492
17138,1191806238,1950,1492
17139,1193786992,1951,1492
17140,1212183937,3900,2984
17141,1212183938,3900,2984
17142,1212183979,3900,2984
17143,1212183980,3900,2984
17144,1212183981,3900,2984
17145,1215718485,1951,1492
17146,1215718486,1951,1492
17147,1215718487,1951,1492
17148,1217512831,1950,1492
17149,1217512832,1950,1492
17150,1217517185,1951,1492
17151,1217517186,1951,1492
17152,1217808063,1951,1492
17153,1217815710,1951,1492
17154,1217815711,1951,1492
17155,1217900240,1951,1492
17156,1217900241,1951,1492
17157,1218659497,3900,2984
17158,1226389144,1950,1492
17159,1226389145,1950,1492
17160,1226745777,1951,1492
17161,1226745974,1951,1492
17162,1226745975,1951,1492
17163,1226746211,1951,1492
17164,1226746212,1951,1492
17165,1226746233,1951,1492
17166,1226746234,1951,1492
17167,1226746495,1951,1492
17168,1226746496,1951,1492
17169,1226746783,1950,1492
17170,1226746784,1950,1492
17171,1226746879,1951,1492
17172,1226746880,1951,1492
17173,1227003540,3900,2984
17174,1232063152,1951,1492
17175,1232063153,1951,1492
17176,1232064307,1951,1492
17177,1232064312,1951,1492
17178,1232113987,1950,1492
17179,542384254,3901,2985
17180,542384255,3901,2985
17181,542384256,3901,2985
17182,542384257,3901,2985
17183,549823025,3901,2985
17184,549823026,3901,2985
17185,575047880,3901,2986
17186,575047881,3901,2986
17187,575047884,3901,2986
17188,575047886,3901,2986
17189,575047888,3901,2986
17190,575047889,3901,2986
17191,575047890,3901,2986
17192,575047905,3901,2986
17193,575047928,3901,2986
17194,575048074,3902,2986
17195,575048498,7804,5973
17196,575048517,3902,2986
17197,575050647,3901,2985
17198,575051602,3901,2985
17199,576718126,3901,2985
17200,576718134,3901,2985
17201,576724063,3901,2985
17202,587549957,3901,2985
17203,587573768,3901,2985
17204,587573770,3901,2985
17205,587668037,1950,1493
17206,588767806,1951,1493
17207,723517498,3901,2986
17208,778496118,1950,1493
17209,778496126,1950,1493
17210,781479632,1950,1493
17211,811560682,7800,5969
17212,867269182,3901,2986
17213,867269183,3901,2986
17214,867269185,3901,2986
17215,867394194,3901,2985
17216,867399874,3901,2985
17217,867416021,1951,1493
17218,867416022,1951,1493
17219,867416023,1951,1493
17220,867416035,1951,1493
17221,867436889,3901,2985
17222,867436890,3901,2985
17223,892272703,3901,2985
17224,892272704,3901,2985
17225,892272706,3901,2985
17226,892272707,3901,2985
17227,892272708,3901,2985
17228,892273662,3901,2985
17229,892273665,3901,2985
17230,892275966,1951,1493
17231,892275967,1951,1493
17232,892275968,1951,1493
17233,893848005,3901,2985
17234,893848006,3901,2985
17235,906945210,3902,2986
17236,906950984,3901,2986
17237,906950985,3901,2986
17238,906952035,3901,2986
17239,906952037,3901,2986
17240,906952039,3901,2986
17241,906952041,3901,2986
17242,906962440,3901,2986
17243,906962441,3901,2986
17244,907022845,3901,2985
17245,907022846,3901,2985
17246,907022847,3901,2985
17247,907022849,3901,2986
17248,907022858,3901,2985
17249,907022889,3901,2985
17250,907022892,3901,2985
17251,907022893,3901,2985
17252,907022895,3901,2985
17253,907022896,3901,2985
17254,913193285,3901,2986
17255,913193286,3901,2986
17256,913193287,3901,2986
17257,913193288,3901,2986
17258,913193289,3901,2986
17259,913193290,3901,2986
17260,913193291,3901,2986
17261,913193292,3901,2986
17262,913193293,3901,2986
17263,913193294,3901,2986
17264,913193295,3901,2986
17265,913193296,3901,2986
17266,913193297,3901,2986
17267,913193298,3901,2986
17268,913193301,3901,2986
17269,913196167,3901,2986
17270,913196168,3901,2986
17271,913196171,3901,2986
17272,913196172,3901,2986
17273,913588701,3901,2986
17274,913588702,3901,2986
17275,913588703,3901,2986
17276,913588704,3901,2986
17277,913588705,3901,2986
17278,913588706,3901,2986
17279,913588709,3901,2985
17280,913588711,3901,2985
17281,913588712,3901,2985
17282,913588713,3901,2985
17283,913588715,3901,2985
17284,913588716,3901,2985
17285,913588717,3901,2985
17286,913588718,3901,2985
17287,913588725,3901,2986
17288,913588726,3901,2986
17289,913621429,3901,2986
17290,913621430,3901,2986
17291,913621431,3901,2986
17292,913704008,3901,2986
17293,913704009,3901,2986
17294,913705589,3901,2986
17295,913705590,3901,2986
17296,913708469,3901,2986
17297,913789421,3901,2985
17298,913790834,3901,2985
17299,913790835,3901,2985
17300,913792543,3901,2986
17301,913792931,3901,2986
17302,913792932,3901,2986
17303,913792933,3901,2986
17304,913797753,3901,2985
17305,913797754,3901,2985
17306,913797755,3901,2985
17307,913797756,3901,2985
17308,1165837795,3901,2985
17309,1166034708,3901,2985
17310,1166041274,3901,2985
17311,1166041275,3901,2985
17312,1168669613,3902,2986
17313,1168669704,3902,2986
17314,1168738980,1951,1493
17315,1168738981,1951,1493
17316,1168739081,3901,2986
17317,1169062072,3901,2986
17318,1169294495,3901,2985
17319,1169294496,3901,2985
17320,1169294501,3901,2985
17321,1169294502,3901,2985
17322,1169294503,3901,2985
17323,1169294504,3901,2985
17324,1169294505,3901,2985
17325,1169294973,3901,2985
17326,1169294974,3901,2985
17327,1169300609,1950,1493
17328,1169306424,3902,2986
17329,1169306425,3902,2986
17330,1172696293,7800,5969
17331,1219332313,7801,5969
17332,1222438516,3902,2986
17333,1222438517,3902,2986
17334,1222439578,3902,2986
17335,1222439736,3902,2986
17336,1222439737,3902,2986
17337,1222439837,3902,2986
17338,1222439912,3902,2986
17339,1222439923,3902,2986
17340,1222439924,3902,2986
17341,1222726123,3902,2986
17342,1222726124,3902,2986
17343,1225648317,3901,2986
17344,1225648318,3901,2986
17345,1225648329,1951,1493
17346,1225648420,3901,2986
17347,1225648421,3901,2986
17348,1225648422,3901,2986
17349,1225648423,3901,2986
17350,1225648509,1951,1493
17351,1225648510,1951,1493
17352,1225648931,3901,2986
17353,1225648932,3901,2986
17354,1225648953,1951,1493
17355,1225648954,1951,1493
17356,1225649014,3901,2986
17357,1225649015,3901,2986
17358,1225731129,3901,2986
17359,1225731131,1951,1493
17360,1226742947,3901,2986
17361,1226742948,3901,2986
17362,1226745786,3901,2986
17363,1226745787,3901,2986
17364,1226745863,3901,2985
17365,1226745864,3901,2985
17366,1226746975,3901,2985
17367,1226746976,3901,2985
17368,1227195188,3901,2986
17369,537297438,7802,5972
17370,549823071,7802,5972
17371,549823072,7802,5972
17372,575047412,7802,5972
17373,587550647,1950,1493
17374,771998299,1950,1493
17375,848151903,1950,1492
17376,872576120,7802,5972
17377,872576121,7802,5972
17378,1046106316,1950,1493
17379,1166042288,1950,1493
17380,1166042289,1950,1493
17381,1166397910,1950,1493
17382,1166397912,1950,1493
17383,1166397913,1950,1493
17384,1166397941,1950,1492
17385,1213244841,3900,2984
17386,1219504070,7800,5968
17387,1226745826,1950,1493
17388,1226745827,1950,1493
17389,1226745990,1950,1493
17390,1226746066,1950,1493
17391,1226746217,1950,1493
17392,1226746218,1950,1493
17393,1226790942,1950,1493
17394,1226790946,1950,1493
17395,1226790948,1950,1493
17396,1226790949,1950,1493
17397,1226791430,1950,1493
17398,1226791431,1950,1493
17399,1226791432,1950,1493
17400,1227112415,1950,1493
17401,1227112416,1950,1493
17402,543103419,1950,1492
17403,575047764,7803,5971
17404,575047765,7803,5971
17405,575047766,7803,5971
17406,575047767,7803,5971
17407,575047768,7803,5971
17408,575047769,7803,5971
17409,575047770,7803,5971
17410,575049926,7803,5971
17411,575049957,7803,5971
17412,575049959,7803,5971
17413,575049961,7803,5971
17414,867383529,7803,5971
17415,867383530,7803,5971
17416,1219264236,7801,5969
17417,542384454,3901,2985
17418,542384455,3901,2985
17419,542384457,3901,2985
17420,542384463,3901,2985
17421,542384465,3901,2985
17422,543098171,7799,5969
17423,543098173,7799,5969
17424,543098175,7799,5969
17425,543098235,7799,5969
17426,543098258,7799,5969
17427,543098611,7799,5969
17428,543098661,7799,5969
17429,543098781,7799,5969
17430,543103293,7799,5969
17431,543105683,1950,1492
17432,549823085,7803,5972
17433,549827738,7803,5972
17434,575047373,7803,5972
17435,575047537,3901,2985
17436,575047542,3901,2985
17437,575047544,3901,2985
17438,575047977,1950,1493
17439,575047980,1950,1493
17440,575047981,1950,1493
17441,575048331,3901,2986
17442,575048332,3901,2986
17443,575048334,3901,2986
17444,575049464,7803,5972
17445,575049493,7803,5972
17446,575049616,3901,2985
17447,575049617,3901,2985
17448,575050775,7802,5972
17449,575050776,7803,5972
17450,575050777,7803,5972
17451,575050778,7802,5972
17452,575050792,7802,5972
17453,575050793,7802,5972
17454,575050794,7802,5972
17455,575050795,7802,5972
17456,575050796,7802,5972
17457,575050797,7802,5972
17458,575050798,7802,5972
17459,575050801,7803,5972
17460,575050834,7803,5972
17461,575050837,7803,5972
17462,575050867,7803,5972
17463,575050882,7803,5972
17464,575053017,7803,5972
17465,587667589,1950,1493
17466,587701211,0,0
17467,710308398,7803,5972
17468,711547145,3899,2984
17469,778484511,1950,1493
17470,778484512,1950,1493
17471,778484535,1950,1493
17472,778484538,1950,1493
17473,778484550,7803,5972
17474,867300409,7799,5969
17475,867300410,7799,5969
17476,867399880,3901,2985
17477,867399887,3901,2985
17478,867416065,7803,5972
17479,867416070,7803,5972
17480,867433175,7799,5969
17481,867433176,7799,5969
17482,872259727,7803,5972
17483,880418370,7799,5969
17484,880422450,7799,5969
17485,892262825,1950,1492
17486,892275972,1950,1493
17487,892275973,1950,1493
17488,892275976,1950,1493
17489,892275977,1950,1493
17490,892275980,1950,1493
17491,892275981,1950,1493
17492,892275982,1950,1493
17493,892275983,1950,1493
17494,907022850,3901,2985
17495,907022851,3901,2985
17496,907022852,3901,2985
17497,907022861,3901,2985
17498,907022877,3901,2985
17499,907022878,3901,2985
17500,907022879,3901,2985
17501,913588727,3901,2985
17502,913793340,3901,2986
17503,913796587,3901,2985
17504,913796588,3901,2985
17505,913796589,3901,2985
17506,913796590,3901,2985
17507,913796591,3901,2985
17508,913796592,3901,2985
17509,1046301738,3901,2986
17510,1046301739,3901,2986
17511,1046301740,7803,5972
17512,1046301741,7803,5972
17513,1046412551,3901,2986
17514,1165841282,3901,2985
17515,1166027965,3901,2985
17516,1166027966,3901,2985
17517,1166408879,3901,2985
17518,1168738909,1950,1493
17519,1168738910,1950,1493
17520,1169062255,1950,1493
17521,1169180697,7803,5971
17522,1169180698,7803,5971
17523,1169180700,7803,5972
17524,1169180858,7803,5972
17525,1169180859,7803,5972
17526,1169180860,7803,5972
17527,1169294590,7803,5972
17528,1169294591,7803,5972
17529,1169294602,7803,5972
17530,1169294603,7803,5972
17531,1169297327,1950,1493
17532,1169298976,1950,1493
17533,1169302315,7803,5972
17534,1169302316,7803,5972
17535,1169302317,7803,5972
17536,1169302318,7803,5972
17537,1169303295,7803,5972
17538,1169305967,0,0
17539,1169305968,3902,2986
17540,1169313261,7803,5971
17541,1169313262,7803,5971
17542,1169404874,7802,5972
17543,1169404875,7802,5972
17544,1169404876,7803,5972
17545,1169404877,7803,5972
17546,1171152415,7799,5969
17547,1172255588,7799,5969
17548,1172255589,7799,5969
17549,1172255590,7799,5969
17550,1172349549,7799,5969
17551,1172351096,3899,2984
17552,1172354559,7799,5969
17553,1178793176,1950,1493
17554,1179235158,7803,5972
17555,1217806783,3901,2985
17556,1217806784,3901,2985
17557,1217817035,7803,5972
17558,1217817036,7803,5972
17559,1219068096,1950,1492
17560,1219344674,1950,1492
17561,1225648528,1950,1493
17562,1225648529,1950,1493
17563,1225648830,1950,1493
17564,1225648865,1950,1493
17565,1225648949,1950,1493
17566,1225649039,1950,1493
17567,1225649040,1950,1493
17568,1225731125,1950,1493
17569,1225731126,1950,1493
17570,1225731127,1950,1493
17571,1225731128,1950,1493
17572,1226746277,7803,5972
17573,1226746503,7803,5971
17574,1226746824,7803,5972
17575,1226746825,7803,5972
17576,1226790122,7803,5972
17577,1226790123,7803,5972
17578,1226794419,7802,5972
17579,1226794420,7802,5972
17580,1226808949,1950,1493
17581,1226808950,1950,1493
17582,1226808951,1950,1493
17583,1226808952,1950,1493
17584,1226894117,3899,2984
17585,1226894119,3899,2984
17586,1231985493,1950,1493
17587,542384212,3901,2985
17588,542384213,3901,2985
17589,542384215,3901,2985
17590,542384237,3901,2985
17591,542384238,3901,2985
17592,542384265,3901,2985
17593,542384266,3901,2985
17594,542384269,3901,2985
17595,542384273,3901,2985
17596,542384274,3901,2985
17597,542384277,3901,2985
17598,542384742,3902,2985
17599,542384743,3902,2985
17600,542384744,3902,2985
17601,542384745,3902,2985
17602,542384848,3902,2985
17603,542384850,3902,2985
17604,542384852,3902,2985
17605,575042958,3902,2985
17606,575043571,3902,2985
17607,575045597,7805,5970
17608,575045629,7805,5970
17609,575045645,7805,5970
17610,575045665,7805,5970
17611,575045722,7805,5970
17612,575045723,7805,5970
17613,575045724,7805,5970
17614,575045725,7805,5970
17615,575047479,3901,2985
17616,575047483,3901,2985
17617,575047489,3901,2985
17618,575049760,7803,5971
17619,575049761,7803,5971
17620,575049768,7803,5971
17621,575049774,7803,5971
17622,575049792,7803,5971
17623,575049793,7803,5971
17624,575049818,7803,5971
17625,575049819,7803,5971
17626,575049825,7803,5971
17627,575049826,7803,5971
17628,575049827,7803,5971
17629,575049831,7803,5971
17630,575049840,7803,5971
17631,575049844,7803,5971
17632,575049849,7803,5971
17633,575049856,7803,5971
17634,575049857,7803,5971
17635,575049858,7803,5971
17636,575049870,7803,5971
17637,575049871,7803,5971
17638,575049880,7803,5971
17639,587121246,3902,2985
17640,587121279,3902,2985
17641,587121280,3902,2985
17642,587121339,3902,2985
17643,587124497,3902,2985
17644,587124498,3902,2985
17645,587554158,7803,5971
17646,587736472,3902,2985
17647,587736528,3902,2985
17648,587736529,3902,2985
17649,750257632,3902,2985
17650,766138313,7805,5970
17651,766138333,7805,5970
17652,766138335,7805,5970
