,linkid,x,y
48654,877453994,7772,5858
48655,877453998,3884,2928
48656,877454001,7770,5857
48657,877454006,3884,2928
48658,877454007,7769,5857
48659,877454009,3884,2928
48660,877454010,3884,2928
48661,877454012,7769,5857
48662,877454013,7769,5857
48663,877454014,7769,5857
48665,877454021,7769,5857
48666,877454022,7769,5857
48667,877454023,7769,5857
48668,877454026,7769,5857
48669,877454027,7769,5857
48670,877454029,7769,5857
48671,877454030,7769,5857
48672,877454031,7769,5857
48673,877454032,7769,5857
48674,877454038,7769,5857
48675,877454039,7769,5857
48676,877454046,7772,5858
48677,877454050,7769,5857
48678,877454053,7772,5858
48679,877454057,7772,5858
48680,877454061,7772,5858
48681,877454064,7772,5858
48682,877455003,3884,2929
48683,877455004,3884,2929
48684,877455014,7770,5858
48685,877455016,7770,5858
48686,877455026,7770,5858
48687,877455030,7770,5858
48688,877455293,3882,2929
48689,877455294,3882,2929
48690,877455296,7764,5859
48691,877455298,7764,5859
48692,877455299,7764,5859
48693,877455309,3882,2929
48694,877455319,3881,2929
48695,877455320,3881,2929
48696,877455341,7764,5859
48697,877455342,7764,5859
48698,877455388,3882,2929
48699,877455402,3882,2929
48700,877455889,7763,5868
48701,877455890,7763,5868
48702,877455902,7764,5868
48703,877456546,7777,5866
48704,877456548,7777,5866
48705,877456551,7777,5866
48706,877456552,7777,5866
48707,877456564,7777,5865
48708,877456571,7777,5865
48709,877456572,7776,5865
48710,877456573,7777,5866
48711,877456574,7777,5866
48712,877456577,7777,5866
48713,877456579,7777,5865
48714,877456580,7777,5865
48715,877456588,7777,5866
48716,877456590,7777,5866
48717,877456622,7770,5861
48718,877456625,7769,5862
48719,877460762,7764,5859
48720,877460764,7764,5858
48721,877460767,7764,5859
48722,877460768,7764,5859
48723,877460769,7764,5858
48724,877460770,7764,5859
48725,877460833,7764,5858
48726,877460838,7764,5859
48727,877460839,7764,5859
48728,877462310,7777,5866
48729,877462314,7777,5866
48730,877462333,7777,5866
48731,877462339,7772,5867
48732,877462366,7771,5858
48733,877462369,7771,5858
48734,877462374,7771,5858
48735,877462382,7771,5858
48736,877462384,7771,5858
48737,877462387,7771,5858
48738,877462415,7771,5858
48739,877462416,7771,5858
48740,877462419,7771,5858
48741,877462420,7771,5858
48742,877462425,7771,5858
48743,877462426,7771,5858
48744,877462432,3885,2929
48745,877462433,3885,2929
48746,877462441,7771,5858
48747,877465812,7771,5862
48748,877465818,3885,2931
48749,877465819,7771,5862
48750,877465820,7771,5862
48751,877465821,7771,5862
48752,877465841,3885,2931
48753,877465848,3885,2931
48754,877465853,7771,5862
48755,877465854,7771,5862
48756,877465867,7771,5862
48757,877467176,7770,5858
48758,877467183,7770,5858
48759,877467189,3885,2929
48760,877467208,7770,5858
48761,877467209,7770,5858
48762,877467211,7770,5858
48763,877467212,7770,5858
48764,877467222,7770,5858
48765,877467223,7770,5858
48766,877467225,7770,5858
48767,877467226,7770,5858
48768,877467230,7770,5858
48769,877467404,7777,5866
48770,877467405,7777,5866
48771,877467421,7777,5866
48772,877467422,7777,5866
48773,877468192,7764,5859
48774,877468193,7764,5859
48775,877468208,7764,5859
48776,877468220,7764,5859
48777,877468238,3882,2929
48778,877468239,3882,2929
48779,877468240,3882,2929
48780,877471032,7777,5866
48781,877471037,7778,5866
48782,877471052,7778,5866
48783,877471053,7778,5866
48784,877471057,7778,5866
48785,877471058,7778,5866
48786,877471061,7778,5866
48787,877471064,7778,5866
48788,877471562,7779,5867
48789,877471565,3889,2933
48790,877471566,3889,2933
48791,877471567,3889,2933
48792,877471569,3889,2933
48793,877471570,3889,2933
48794,877471580,7778,5867
48795,877471583,3889,2933
48796,877471588,3889,2933
48797,877471589,3889,2933
48798,877471592,3889,2933
48799,877472019,7764,5873
48800,877472150,7770,5858
48801,877472151,7770,5858
48802,877472152,7770,5858
48803,877472153,7770,5858
48804,877472154,7770,5858
48805,877472183,7770,5858
48806,877472185,3884,2929
48807,877472186,3884,2929
48808,877472189,7769,5858
48809,877472212,3885,2929
48810,877472214,7769,5858
48811,877472215,7770,5858
48812,877472216,7770,5858
48813,877472673,3885,2930
48814,877472674,3885,2930
48815,877472679,7770,5862
48816,877472703,7771,5861
48817,877472721,7771,5861
48818,877472729,7770,5862
48819,877475505,7778,5866
48820,877475509,7778,5867
48821,877475513,7778,5866
48822,877475516,7778,5866
48823,877479705,3881,2929
48824,877479708,3881,2929
48825,877479709,3881,2929
48826,877479722,3882,2929
48827,877479723,3882,2929
48828,877479724,7764,5859
48829,877479728,7762,5859
48830,877479729,7762,5859
48831,877479731,7764,5859
48832,877481024,7778,5867
48833,877481030,7778,5866
48834,877485113,7772,5861
48835,877485133,3885,2931
48836,877485134,3885,2931
48837,877485146,7772,5861
48838,877485150,7771,5862
48839,877485169,7772,5861
48840,877494067,3884,2929
48841,877494095,7769,5858
48842,877494096,7769,5858
48843,877494097,7769,5858
48844,877494099,3884,2929
48845,877494100,3884,2929
48846,877494101,7769,5858
48847,877494110,7769,5858
48848,877494111,7769,5858
48849,877494117,7770,5858
48850,877494129,3884,2929
48851,877494130,3884,2929
48852,877494133,7769,5858
48853,877494147,7769,5858
48854,877501756,7781,5867
48855,877501757,7781,5867
48856,877501758,7781,5867
48857,877501759,7781,5867
48858,877501761,3890,2933
48859,877501762,3890,2933
48860,877501791,7781,5867
48861,877501792,7781,5867
48862,877501796,7781,5867
48863,877501798,7781,5867
48864,877501804,7781,5867
48865,877501806,7781,5867
48866,877501812,7781,5867
48867,877501814,7781,5867
48868,877501848,7781,5867
48869,877501849,7781,5867
48870,877501862,3890,2933
48871,877501863,3890,2933
48872,877501867,7781,5867
48873,877505321,7772,5862
48874,877505494,7770,5858
48875,877505495,7770,5858
48876,877505496,7770,5858
48877,877505497,7769,5858
48878,877509945,3881,2929
48879,877509964,3881,2930
48880,877509965,3881,2930
48881,877514456,7786,5857
48882,877514457,7786,5857
48883,877518994,3885,2931
48884,877519022,3886,2931
48885,877519023,3886,2931
48886,877519038,7772,5862
48887,877519039,7772,5862
48888,877519045,7772,5862
48889,877519046,7772,5863
48890,877522254,7781,5866
48891,877522267,7781,5867
48892,877522272,7781,5867
48893,877522273,7781,5867
48894,877522274,7781,5867
48895,877522283,7781,5867
48896,877522284,7781,5867
48897,877522285,7781,5867
48898,877522286,7781,5867
48899,877522295,7781,5866
48900,877522298,7781,5867
48901,877522299,7781,5867
48902,877522303,7781,5867
48903,877522304,7781,5867
48904,877522306,7781,5866
48905,877522307,7781,5866
48906,877522309,7781,5866
48907,877522310,7781,5866
48908,877522316,7781,5866
48909,877522318,7781,5867
48910,877522319,7781,5866
48911,877522320,7781,5866
48912,877522321,7781,5866
48913,877522323,7781,5867
48914,877522324,7781,5867
48915,877522325,7781,5867
48916,877523462,7772,5862
48917,877523463,7772,5862
48918,877523464,7772,5862
48919,877523465,7772,5862
48920,877523466,7772,5862
48921,877523467,7772,5862
48922,877523469,7772,5862
48923,877523477,7772,5862
48924,877523478,7772,5862
48925,877536960,7796,5852
48926,877536963,7796,5852
48927,877536969,7796,5852
48928,877536976,7796,5852
48929,877570216,7775,5861
48930,877570224,7775,5861
48931,877570227,7774,5861
48932,877570228,7774,5861
48933,877570239,7775,5861
48934,877570248,7775,5861
48935,877570249,7775,5861
48936,877570250,7775,5861
48937,877570252,7775,5861
48938,877570253,7775,5861
48939,877570263,7775,5861
48940,877570264,7775,5861
48941,877570267,7775,5861
48942,877570595,7765,5857
48943,877570597,7765,5857
48944,877570621,7764,5857
48945,877570622,7764,5857
48946,877570629,7765,5857
48947,877570634,7764,5857
48948,877570636,7765,5857
48949,877570662,7765,5857
48950,877570671,7764,5857
48951,877570849,7773,5863
48952,877570881,7773,5863
48953,877573767,7765,5857
48954,877573768,7765,5857
48955,877573809,7764,5857
48956,877573821,7764,5857
48957,877573822,7764,5857
48958,877573823,7764,5857
48959,877574421,7774,5861
48960,877574422,7774,5861
48961,877574444,7774,5861
48962,877574449,7773,5861
48963,877574452,3887,2930
48964,877574460,7774,5861
48965,877574463,7774,5861
48966,877574481,7775,5861
48967,877574482,7774,5861
48968,877574483,7774,5861
48970,877574499,7774,5861
48971,877574500,7774,5861
48972,877574502,7774,5861
48973,877574503,7774,5861
48974,877574510,7774,5861
48975,877574511,7774,5861
48976,877574512,7774,5861
48977,877574674,7781,5870
48978,877574688,7780,5870
48979,877574742,7780,5871
48980,877574802,7774,5863
48981,877574806,7774,5863
48982,877574807,7774,5863
48983,877574809,7774,5863
48984,877574810,7774,5863
48985,877574812,7774,5863
48986,877574813,7773,5863
48987,877574814,7773,5863
48988,877574817,7773,5863
48989,877574822,7774,5863
48990,877574826,3887,2932
48991,877574827,3887,2931
48992,877574828,3887,2931
48993,877574830,3887,2932
48994,877574831,3887,2932
48995,877574853,7774,5864
48996,877574854,7774,5864
48997,877574858,7774,5864
48999,877574861,7774,5863
49000,877574862,7774,5863
49001,877574863,7774,5864
49002,877574864,7774,5863
49003,877574865,7774,5863
49004,877574866,7774,5864
49005,877574867,7774,5864
49006,877574868,7774,5864
49007,877574870,7774,5863
49008,877574871,7774,5863
49009,877574873,7774,5864
49010,877574880,7774,5864
49011,877574882,7774,5864
49012,877579019,3882,2928
49013,877579028,7765,5857
49014,877579029,7765,5857
49015,877579030,7765,5857
49016,877579048,3882,2928
49017,877579054,7765,5857
49018,877579055,7765,5857
49019,877579056,7764,5858
49020,877579062,7764,5858
49021,877579083,7765,5857
49022,877579088,7765,5857
49023,877579089,7765,5857
49024,877579095,7764,5857
49025,877579096,7765,5857
49026,877580181,7765,5857
49027,877580183,7765,5857
49028,877580184,7765,5857
49029,877580185,7765,5857
49030,877580190,7765,5857
49031,877580199,7774,5864
49032,877580204,7774,5864
49033,877580205,7774,5864
49034,877580209,7774,5864
49035,877580210,7774,5864
49036,877580212,7774,5864
49037,877580228,7775,5864
49038,877580245,7775,5863
49039,877580251,3887,2932
49040,877580252,3887,2932
49041,877580257,7774,5864
49042,877580259,7774,5864
49043,877580260,7774,5864
49044,877580263,7775,5864
49045,877580280,7774,5864
49046,877580281,7774,5864
49047,877580282,7774,5864
49048,877580283,7775,5864
49049,877580284,7775,5864
49051,877580368,7774,5862
49052,877580375,3887,2931
49053,877580376,3887,2931
49054,877580386,3887,2931
49055,877580387,3887,2931
49056,877580393,7775,5862
49057,877580394,7775,5862
49059,877580411,7774,5862
49060,877580412,7774,5862
49061,877580413,7774,5862
49062,877580420,7774,5862
49063,877580423,3887,2931
49064,877580424,7774,5862
49065,877580441,7774,5862
49066,877580442,7774,5862
49067,877580447,7774,5862
49068,877580448,7774,5862
49069,877580454,7774,5862
49070,877582682,7765,5857
49071,877582683,7765,5857
49072,877582684,7765,5857
49073,877584248,7777,5869
49074,877584250,7778,5869
49075,877584310,3889,2934
49076,877588008,7774,5862
49077,877588009,7774,5862
49078,877588011,7772,5862
49079,877588013,7772,5862
49080,877588014,7772,5862
49081,877588015,7772,5862
49082,877588017,7772,5862
49083,877588027,7775,5862
49084,877588028,7775,5862
49085,877588032,7773,5862
49086,877588033,7772,5862
49087,877588069,7773,5862
49088,877588072,7773,5862
49089,877588086,7773,5862
49090,877588090,7775,5862
49091,877588094,7774,5863
49092,877588102,7775,5862
49093,877588103,7775,5862
49094,877588105,7775,5862
49095,877588106,7775,5862
49096,877588107,7773,5862
49097,877588802,7774,5863
49098,877588803,7774,5863
49099,877588809,7774,5863
49100,877588812,7774,5863
49101,877588813,7774,5863
49102,877588814,7774,5863
49103,877588819,3887,2931
49104,877588820,3887,2931
49105,877588839,3887,2931
49106,877588843,3887,2931
49107,877588844,3887,2931
49108,877588894,3887,2931
49109,877588895,3887,2931
49110,877593280,7772,5862
49111,877593284,7772,5862
49112,877593286,7772,5862
49113,877593287,7772,5862
49114,877593288,7772,5862
49115,877593289,7772,5863
49116,877593290,7772,5862
49117,877593295,7772,5863
49118,877593299,7773,5863
49119,877593300,7772,5862
49120,877593314,7772,5862
49121,877593315,7772,5862
49122,877593317,7772,5862
49123,877593319,7772,5862
49124,877593321,7772,5862
49125,877593322,7772,5862
49126,877593323,7772,5862
49127,877593330,7773,5862
49128,877593331,7773,5863
49129,877593332,7773,5863
49130,877593337,7772,5863
49131,877593338,7772,5863
49132,877593640,7774,5863
49133,877593641,7774,5863
49134,877593642,7774,5863
49135,877593655,7774,5863
49136,877593656,7774,5863
49137,877593667,7774,5863
49138,877593672,7774,5863
49139,877593673,7774,5863
49140,877598006,3884,2929
49141,877598011,7769,5858
49142,877600847,7780,5866
49143,877600855,7781,5866
49144,877600861,7780,5866
49145,877600865,7780,5866
49146,877600872,7780,5866
49147,877600878,7780,5866
49148,877600879,7780,5866
49149,877606138,7781,5866
49150,877606139,7780,5866
49151,877606141,7780,5866
49152,877606142,7781,5866
49153,877606144,7781,5866
49154,877607377,7773,5861
49155,877607379,7773,5861
49156,877607388,7773,5861
49157,877607389,7773,5861
49158,877607392,7773,5861
49159,877607402,7773,5861
49160,877609147,7771,5861
49161,877609148,7771,5861
49162,877609152,7771,5861
49163,877609160,3885,2930
49164,877609161,3885,2930
49165,877609164,7770,5860
49166,877609175,7770,5860
49167,877609176,7770,5860
49168,877609177,7770,5860
49169,877609178,7770,5860
49170,877611712,7773,5861
49171,877611720,7773,5861
49172,877611737,7773,5861
49174,877611742,7773,5861
49175,877611767,7773,5861
49176,877611768,7773,5861
49177,877611769,7773,5861
49178,877611950,7780,5865
49179,877611951,7780,5865
49180,877611953,7780,5866
49181,877611954,7780,5866
49182,877611955,3890,2933
49183,877611956,3890,2933
49184,877611957,7780,5866
49185,877611960,7780,5866
49186,877611961,7780,5866
49187,877611963,7780,5866
49188,877611965,7780,5866
49189,877611966,7780,5866
49190,877611967,7780,5866
49191,877611968,7780,5866
49192,877611969,7780,5866
49193,877611970,7780,5866
49194,877611971,7780,5866
49195,877611976,7780,5866
49196,877611977,7780,5866
49197,877611978,7780,5866
49198,877611979,7780,5866
49199,877611980,7780,5865
49200,877611981,7780,5865
49201,877615319,7780,5865
49202,877615320,7780,5865
49203,877615789,3886,2930
49204,877615790,3886,2930
49205,877615795,7773,5862
49206,877615796,7773,5862
49207,877615797,7773,5862
49208,877617248,7772,5862
49209,877617250,7772,5862
49210,877617251,7772,5862
49211,877617253,7772,5862
49212,877617254,7772,5862
49213,877617255,7772,5862
49214,877618597,3885,2933
49215,877620910,3885,2933
49216,877620911,3885,2933
49217,877622079,7798,5857
49219,877622741,7800,5968
49220,877622743,7800,5968
49221,877622939,3885,2933
49222,877622942,7771,5867
49223,877622943,7771,5867
49224,877624113,7774,5861
49225,877624114,7774,5861
49226,877624131,3886,2931
49227,877624137,7773,5862
49228,877624139,7773,5862
49229,877624155,7773,5862
49230,877624156,7773,5861
49233,877631288,7772,5862
49234,877631301,7773,5862
49235,877631302,7773,5862
49236,877631303,7772,5862
49237,877631310,7772,5862
49238,877631319,7773,5862
49239,877631327,7772,5862
49240,877631328,7772,5862
49241,877631331,7772,5862
49242,877631335,7772,5862
49243,877631343,7772,5862
49244,877631344,7772,5862
49245,877631345,7772,5862
49246,877631360,7772,5862
49247,877631361,7772,5862
49248,877631365,7772,5862
49249,877633253,3881,2928
49250,877633303,7762,5858
49251,877633348,3885,2933
49252,877634334,7780,5866
49253,877634335,7780,5866
49254,877634336,7780,5866
49255,877634350,7780,5865
49256,877634354,7780,5865
49257,877634355,7780,5865
49258,877634356,7780,5865
49259,877634359,7779,5866
49260,877634372,7780,5865
49261,877634373,7780,5865
49262,877634374,7779,5865
49263,877634381,7780,5865
49264,877634386,7780,5865
49265,877634387,7780,5865
49266,877634388,7780,5865
49267,877634389,7780,5865
49268,877634390,7780,5865
49269,877634398,7780,5865
49270,877634704,7772,5862
49271,877634705,7772,5862
49272,877635643,7771,5864
49273,877635652,3884,2932
49274,877635659,7771,5865
49275,877636610,7773,5862
49276,877636618,7773,5862
49277,877636631,7773,5862
49278,877637538,7762,5858
49279,877637539,7762,5858
49280,877637573,7762,5857
49281,877637574,7762,5857
49282,877637575,7762,5857
49283,877637582,7762,5858
49284,877637592,7762,5858
49285,877639825,3885,2932
49286,877640016,7780,5866
49287,877640017,7780,5866
49288,877640032,7780,5866
49290,877733446,7764,5858
49291,877733457,7764,5858
49292,877733481,7764,5858
49293,877733484,7764,5858
49294,877733485,7764,5858
49295,877733488,7764,5858
49296,877733494,7764,5858
49297,877733495,7764,5858
49298,877733496,7764,5858
49299,877733498,7764,5858
49300,877733505,7764,5858
49301,877733506,7764,5858
49302,877733513,7764,5858
49303,877733514,7764,5858
49304,877733516,7764,5858
49305,877733544,7764,5858
49306,877733856,3886,2933
49307,877733858,7773,5867
49308,877734908,7773,5863
49309,877734950,7774,5863
49310,877734951,7774,5863
49311,877734954,7775,5863
49312,877734958,7775,5863
49313,877734959,7775,5863
49314,877734963,7775,5863
49315,877734964,7775,5863
49316,877734969,7775,5863
49317,877734970,7774,5863
49318,877734971,7774,5863
49319,877734972,7774,5863
49320,877734978,7774,5863
49321,877735003,3887,2932
49322,877735004,3887,2932
49323,877735796,3882,2929
49324,877735799,3882,2929
49325,877750625,7765,5858
49326,877750637,7765,5858
49327,877750638,7764,5858
49328,877750648,7764,5858
49329,877750675,7764,5857
49330,877762688,3886,2931
49331,877762689,3886,2931
49332,877762694,7771,5863
49333,877762695,7771,5863
49334,877762709,3886,2931
49335,877762715,7771,5863
49336,877764341,3889,2933
49337,877766547,7774,5863
49338,877766553,7775,5863
49339,877766559,7772,5862
49340,877767486,3886,2930
49341,877769568,7780,5866
49342,877769569,7780,5866
49343,877769592,7780,5866
49344,877769600,3889,2933
49345,877769606,3889,2933
49346,877769607,3889,2933
49347,877769611,3889,2933
49348,877769612,3889,2933
49349,877770879,7770,5864
49350,877770882,3885,2932
49351,877772079,7780,5866
49352,877772081,7780,5866
49353,877772082,7780,5866
49354,877772083,7780,5866
49355,877772087,3890,2933
49356,877772088,3890,2933
49357,877772096,7780,5866
49358,877780260,7779,5865
49359,877782619,3884,2932
49360,877782635,3884,2932
49361,877862167,3887,2932
49362,877944431,7777,5846
49363,877944455,7774,5845
49364,877944464,7774,5845
49365,877944491,7774,5846
49366,877949863,7772,5855
49367,877949865,7772,5855
49368,877949875,7772,5854
49369,877949882,7771,5854
49370,877949883,7771,5854
49371,877951004,7771,5854
49372,877951005,7771,5854
49373,877951007,7771,5854
49374,877960121,3892,2929
49375,877960131,7783,5858
49376,877960132,7783,5858
49377,877962196,7784,5852
49378,877962388,7780,5851
49379,877962389,7780,5851
49380,877962390,3890,2925
49381,877962399,7780,5850
49382,877962400,7780,5850
49383,877963066,7781,5858
49384,877963075,7781,5851
49385,877963076,7781,5851
49386,877963086,7781,5854
49387,877966149,7779,5855
49388,877973320,7777,5850
49389,877974790,7773,5853
49390,877974791,7773,5854
49391,877977325,7784,5857
49392,877977326,7784,5857
49393,877977327,7784,5857
49394,877980996,7778,5853
49395,877981001,7777,5853
49396,877989418,7773,5853
49397,877990939,3891,2927
49398,877990946,7782,5855
49399,877990948,7782,5855
49400,877995353,3891,2925
49401,877995354,3891,2925
49402,877995355,3891,2925
49403,877998388,7787,5851
49404,878014339,7774,5848
49405,878014340,7774,5848
49406,878018102,7784,5857
49407,878018104,7784,5857
49408,878019569,7786,5856
49409,878019576,7786,5857
49410,878020069,7787,5856
49411,878025779,7785,5855
49412,878029682,7787,5856
49413,878045963,7774,5855
49414,878045964,7774,5855
49415,878045970,3887,2927
49416,878045972,3886,2927
49417,878049192,7774,5853
49418,878051455,7790,5852
49419,878051464,7789,5851
49420,878052139,7772,5855
49421,878060674,3887,2927
49422,878060679,3887,2927
49423,878060699,7774,5855
49424,878060700,7774,5855
49425,878060702,7775,5854
49426,878069207,3886,2927
49427,878127435,7777,5862
49428,878127453,7776,5862
49429,878127457,7777,5862
49430,878128365,7778,5865
49431,878128366,7779,5865
49432,878129932,7778,5861
49433,878131437,7777,5865
49435,878131445,7777,5865
49436,878134318,7793,5851
49437,878134325,7792,5852
49438,878134329,3896,2926
49439,878134504,7777,5863
49440,878134521,7779,5864
49441,878134522,7779,5864
49442,878134528,7779,5864
49443,878135271,7777,5861
49444,878142575,7778,5863
49445,878142576,7778,5863
49446,878142577,7778,5863
49447,878144057,7782,5868
49448,878183374,3888,2930
49449,878183375,3888,2930
49450,878186945,3883,2930
49451,878186947,3883,2930
49452,878186948,3883,2930
49453,878240637,7778,5863
49454,878240638,7777,5863
49455,878241948,7781,5867
49456,878249907,7767,5856
49457,878249908,7767,5856
49458,878249911,7766,5856
49459,878249912,7767,5856
49460,878249913,7767,5856
49461,878249914,7767,5856
49462,878254759,7767,5856
49463,878257507,7772,5863
49464,878257513,7771,5863
49465,878257518,7771,5863
49466,878257520,3885,2930
49467,878258586,7762,5858
49468,878259141,7771,5861
49469,878259347,7763,5857
49470,878261015,7765,5857
49472,878261275,7798,5970
49473,878268001,7771,5863
49474,878268008,7772,5863
49475,878268010,7778,5855
49476,878268011,7778,5855
49477,878269081,7773,5862
49478,878269403,7772,5862
49479,878269404,7772,5862
49480,878269881,7775,5861
49481,878271396,7776,5865
49482,878271426,7772,5862
49483,878271429,7775,5862
49484,878271433,7773,5863
49485,878271437,7776,5863
49486,878275267,7770,5858
49487,878278117,7778,5855
49488,878279857,7769,5857
49489,878284208,7769,5857
49490,878287457,3883,2934
49491,878301997,7775,5861
49492,878302514,3889,2931
49493,878302515,3889,2931
49494,878339677,7773,5853
49495,878352557,7777,5861
49496,878352558,7777,5861
49497,878367166,7776,5861
49498,878367169,3889,2931
49499,878367172,7777,5861
49502,878372161,7780,5868
49503,878375174,7766,5856
49504,878375175,7766,5856
49505,878375179,7766,5856
49506,878378721,7767,5857
49507,878379960,3883,2928
49508,878380185,7784,5871
49509,878381153,7781,5867
49510,878381919,7767,5856
49511,878383319,3887,2930
49512,878383320,3887,2930
49513,878385570,3883,2928
49514,878390477,7767,5857
49515,878390483,7767,5857
49516,879770208,3884,2928
49517,879770212,7767,5857
49518,879770213,7767,5857
49519,879770214,7767,5857
49520,879770215,7767,5857
49521,879770216,7767,5857
49522,879770217,7767,5857
49523,879770218,7767,5857
49524,879770220,7768,5857
49525,879770221,7768,5857
49526,879773353,7769,5857
49527,879773354,7769,5857
49528,879773355,7768,5856
49529,879773356,7768,5857
49530,879773357,7768,5856
49531,879773358,7768,5856
49532,879773363,7769,5857
49533,879773364,7769,5857
49534,879773372,7768,5856
49535,879776769,7767,5857
49536,879777858,7766,5856
49537,879778016,7778,5864
49538,879778017,7778,5864
49539,879784204,3885,2933
49540,879784205,3885,2933
49541,879784206,3885,2933
49542,879784207,3885,2933
49543,879784208,3885,2933
49544,879828770,3880,2931
49545,879828771,3880,2931
49546,879857886,3891,2927
49547,879857890,7782,5854
49548,879860864,7795,5862
49549,879862570,7784,5856
49550,880021372,7763,5857
49551,880023106,7769,5857
49552,880023107,7769,5857
49553,880031956,7763,5856
49554,880043504,7763,5857
49555,880052354,7763,5857
49556,880052355,7763,5857
49557,880053876,7761,5860
49558,880086985,7777,5865
49559,880106522,7762,5858
49560,880107737,7779,5864
49561,880107738,3889,2931
49562,880116292,7762,5858
49563,880151153,3881,2929
49564,880151154,7763,5858
49565,880179218,7765,5857
49566,880179219,7765,5857
49567,880179220,7765,5857
49568,880183181,3884,2933
49569,880183854,7767,5861
49570,880186540,3882,2929
49571,880194219,3883,2935
49572,880195267,7769,5857
49573,880203488,7764,5858
49574,880203489,7764,5858
49575,880203495,7764,5858
49576,880203496,7764,5858
49577,880204168,7769,5860
49578,880204169,7769,5860
49579,880204179,7770,5860
49580,880209123,7764,5858
49581,880211127,7770,5860
49582,880211128,7770,5860
49583,880251453,7764,5859
49584,880257430,7772,5861
49585,880257440,7772,5863
49586,880262853,7764,5861
49587,880268691,7768,5860
49588,880268693,3884,2930
49589,880316559,7764,5858
49590,880319815,7803,5970
49591,880319823,7804,5970
49592,880322070,7764,5858
49593,880322072,7764,5858
49594,880322786,7771,5858
49595,880323086,7769,5859
49596,880323088,3884,2929
49597,880323090,7769,5859
49598,880326391,3886,2928
49599,880328483,7766,5856
49600,880329054,7803,5970
49601,880329055,7803,5970
49602,880329065,7804,5970
49603,880331577,3901,2985
49604,880331579,7804,5970
49605,880331588,7803,5970
49606,880339321,7804,5970
49607,880341873,7804,5967
49608,880348717,7801,5970
49609,880348718,7801,5970
49610,880349032,7801,5969
49611,880350291,7770,5859
49612,880354361,7802,5969
49613,880354370,7801,5970
49614,880354996,7801,5969
49617,880355002,7801,5969
49618,880358692,7800,5968
49619,880359396,7800,5969
49620,880360532,7800,5970
49621,880363632,7799,5970
49624,880363637,7800,5970
49625,880363686,7770,5862
49627,880365121,7800,5968
49628,880374672,7799,5969
49630,880375179,7769,5858
49632,880381607,7800,5968
49633,880383736,7797,5969
49634,880387062,7771,5858
49635,880387063,7771,5858
49636,880393394,7800,5969
49638,880395376,7801,5970
49639,880395586,7771,5862
49640,880396162,7772,5865
49643,880401217,7800,5969
49645,880403455,7799,5970
49646,880404886,7800,5970
49647,880404892,7800,5969
49649,880404906,7801,5968
49650,880404985,7772,5858
49651,880404986,7771,5858
49652,880409930,7800,5969
49654,880410819,7797,5969
49655,880410828,7799,5969
49656,880411236,7797,5969
49658,880411242,7797,5969
49660,880412500,7800,5969
49662,880413885,7799,5969
49663,880413887,7800,5970
49664,880414202,3886,2934
49665,880414203,3886,2934
49669,880417463,7801,5969
49670,880417464,7797,5969
49671,880417466,7797,5969
49673,880417850,7800,5970
49674,880417858,7799,5970
49675,880418067,7777,5865
49677,880418371,7800,5970
49679,880418375,7799,5969
49680,880418380,7801,5969
49681,880418393,7800,5969
49682,880420890,7800,5970
49684,880420895,7800,5970
49685,880421972,7800,5968
49686,880421973,7800,5968
49687,880421975,3900,2984
49688,880422156,7800,5968
49691,880422755,7800,5969
49692,880423703,7772,5867
49693,880464654,7779,5867
49694,880476891,7800,5969
49695,880476893,7800,5969
49697,880476895,7800,5969
49698,880476896,7798,5970
49700,880477142,7800,5969
49701,880477766,7799,5969
49702,880477767,7798,5969
49703,880477769,3900,2984
49705,880480019,7801,5968
49706,880482280,7800,5969
49708,880482337,7799,5969
49709,880482364,7773,5862
49710,880482365,7773,5862
49711,880482469,7800,5970
49712,880483975,3882,2929
49713,880485917,7801,5969
49715,880486464,7798,5969
49717,880488942,7800,5968
49718,880488946,7801,5968
49719,880488947,7798,5969
49720,880489041,7800,5969
49722,880489459,7772,5862
49723,880489460,7772,5862
49724,880489461,7772,5862
49725,880489464,7772,5862
49726,880489465,3886,2931
49727,880489466,3886,2931
49728,880489467,7772,5862
49729,880489468,7772,5862
49730,880489469,7772,5862
49731,880489470,7772,5862
49732,880489472,7772,5862
49733,880489473,7773,5862
49734,880489474,7773,5862
49735,880489475,7772,5862
49736,880489476,7772,5862
49737,880489477,7772,5862
49738,880489479,7772,5862
49739,880489688,7797,5969
49740,880490232,7800,5969
49741,880490676,7798,5969
49742,880490679,7800,5970
49743,880491267,7798,5969
49744,880491498,3899,2984
49746,880496890,7800,5969
49747,880501251,7772,5862
49748,880501252,7772,5862
49749,880501263,7773,5862
49750,880501267,7773,5862
49751,880501271,7773,5862
49752,880501272,7773,5862
49753,880501277,7773,5862
49754,880501278,7773,5862
49755,880501283,7773,5862
49760,880503112,7801,5969
49761,880503646,7769,5860
49762,880503647,7769,5860
49764,880509093,7799,5969
49765,880509424,7769,5858
49773,880512242,7773,5862
49774,880512251,3886,2931
49775,880512252,3886,2931
49776,880512255,7772,5861
49777,880512502,7800,5970
49778,880512503,7800,5970
49779,880515494,7800,5968
49780,880516207,7800,5969
49781,880519133,7798,5969
49782,880519139,7800,5968
49783,880520062,7774,5862
49784,880520064,7774,5862
49785,880522141,7800,5970
49786,880525184,7801,5969
49787,880525185,7801,5969
49788,880542710,7775,5861
