linkid,Average_Daily_SeniorPopulation_Travelling,IDRoute
1206083348,416.968503,"[nan, nan, nan]"
1206205963,5922.459476999999,"[11.0, 35.0, 79.0, 11.0, 35.0, 79.0]"
1206205964,144.471413,[35.0]
1206310097,272.070254,[nan]
1206324646,941.781649,[nan]
1206324647,816.210762,[nan]
1206324648,941.781649,[nan]
1206327573,816.210762,[nan]
1206327574,1027.698571,[nan]
1206340517,7437.544822000002,"[44.0, 72.0, 44.0, 72.0, 44.0, 72.0, 44.0, 72.0]"
1206340518,6019.876217000001,"[25.0, 25.0, 25.0, 25.0, 25.0]"
1206341294,116.601537,[nan]
1206341295,250.127636,[nan]
1206341296,366.729173,[nan]
1206341722,128.419033,[nan]
1206376359,217.324518,[nan]
1206443911,115.57713,[nan]
1206449916,136.035127,[nan]
1206449917,136.035127,[nan]
1206450566,265.363069,"[nan, nan]"
1206450567,606.2804289999999,"[nan, nan, nan, nan]"
1206504901,1912.265215,[nan]
1206505387,1762.923723,[nan]
1206505388,894.782696,[nan]
1206545971,2857.0163999999995,"[26.0, 32.0, 33.0, 41.0, 61.0, 84.0]"
1206554570,65.114961,[nan]
1206554571,32.557481,[nan]
1206556707,283.699254,"[nan, nan]"
1206556708,158.128368,"[nan, nan]"
1206556709,158.128368,"[nan, nan]"
1206556710,62.401838,[nan]
1206556711,32.557481,[nan]
1206590293,531.335575,[nan]
1206590309,664.650224,[nan]
1206623718,699.866694,"[4.0, 29.0, 4.0, 29.0]"
1206623719,3183.221977,"[4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 29.0, 46.0, 52.0, 53.0, 69.0, 82.0, 83.0]"
1206692487,798.511664,"[nan, nan, nan]"
1206692488,2365.064461,"[nan, nan, nan, nan]"
1206705162,9129.120696000002,"[2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 57.0, 64.0, 71.0, 2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 57.0, 64.0, 71.0, 2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 57.0, 64.0, 71.0]"
1206705163,6985.288377999999,"[2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
1206705164,17847.620576999983,"[35.0, 39.0, 45.0, 55.0, 56.0, 57.0, 64.0, 68.0, 71.0, 35.0, 39.0, 45.0, 55.0, 56.0, 57.0, 64.0, 68.0, 71.0, 35.0, 39.0, 45.0, 55.0, 56.0, 57.0, 64.0, 68.0, 71.0, 35.0, 39.0, 45.0, 55.0, 56.0, 57.0, 64.0, 68.0, 71.0, 35.0, 39.0, 45.0, 55.0, 56.0, 57.0, 64.0, 68.0, 71.0]"
1206705165,8922.748274999998,"[2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 71.0, 2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 71.0, 2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 71.0, 2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 71.0]"
1206705166,6892.020772,"[2.0, 3.0, 4.0, 50.0, 2.0, 3.0, 4.0, 50.0, 2.0, 3.0, 4.0, 50.0, 2.0, 3.0, 4.0, 50.0]"
1206714068,116.601537,[nan]
1206714069,116.601537,[nan]
1206786537,308.20568,[nan]
1206786538,231.15426,[nan]
1206791129,1162.8911990000001,"[nan, nan]"
1206791130,1162.8911990000001,"[nan, nan]"
1206851650,136.035127,[nan]
1206855851,319.119997,[nan]
1206855852,405.03692,[nan]
1206913446,455.155124,[nan]
1206913447,455.155124,[nan]
1206925781,148.401957,[nan]
1206925782,148.401957,[nan]
1206925783,148.401957,[nan]
1206925784,148.401957,[nan]
1207199065,166.162556,[nan]
1207199066,166.162556,[nan]
1207244661,520.097085,[nan]
1207248262,152.294519,[nan]
1207370862,55.017424,[nan]
1207648110,375.625673,[nan]
1208771661,272.070254,[nan]
1208771662,128.419033,[nan]
1208910787,14759.811287,"[2.0, 6.0, 7.0, 8.0, 9.0, 29.0, 46.0, 50.0, 52.0, 53.0, 71.0, 82.0, 83.0, 2.0, 6.0, 7.0, 8.0, 9.0, 29.0, 46.0, 50.0, 52.0, 53.0, 71.0, 82.0, 83.0, 2.0, 6.0, 7.0, 8.0, 9.0, 29.0, 46.0, 50.0, 52.0, 53.0, 71.0, 82.0, 83.0]"
1209004489,266.716455,"[9.0, 46.0, 49.0]"
1209004492,1621.046016,"[9.0, 49.0, 9.0, 49.0, 9.0, 49.0]"
1209004493,397.641141,[nan]
1209004495,1632.421524,"[9.0, 46.0, 49.0, 9.0, 46.0, 49.0]"
1209004496,85.916922,[nan]
1209004502,272.070254,[nan]
1209004513,85.916922,[nan]
1209006381,1780.823482,"[nan, nan]"
1209006382,88.905485,[nan]
1209006505,136.035127,[nan]
1209288702,483.03068300000007,"[nan, nan]"
1209535211,415.456741,"[nan, nan]"
1209535212,1170.131845,[nan]
1209586427,319.119997,[nan]
1209586428,405.03692,[nan]
1209615762,2268.700111,"[nan, nan]"
1209615763,1462.834877,[nan]
1209710115,180.979153,[nan]
1209710116,277.625145,"[nan, nan]"
1209730598,115.57713,[nan]
1209730601,267.774853,[nan]
1209730602,192.62855,[nan]
1209837806,169.292619,[nan]
1209837807,332.534771,"[nan, nan]"
1209861268,320.654228,"[nan, nan]"
1209878655,460.953804,"[nan, nan, nan]"
1209878656,589.372838,"[nan, nan, nan]"
1209878657,589.372838,"[nan, nan, nan]"
1209878692,163.242152,[nan]
1209878768,1323.351084,"[nan, nan]"
1209878769,88.905485,[nan]
1209897272,380.898356,"[nan, nan]"
1209918718,291.66118500000005,"[nan, nan]"
1209918719,16951.169513999997,"[nan, nan, nan]"
1209918726,163.242152,[nan]
1209918729,163.242152,[nan]
1209923090,8046.934335,"[4.0, 63.0, 64.0, 4.0, 63.0, 64.0, 4.0, 63.0, 64.0, 4.0, 63.0, 64.0, 4.0, 63.0, 64.0, 4.0, 63.0, 64.0]"
1209923091,4921.837458,"[4.0, 63.0, 64.0]"
1209942082,220.647248,"[nan, nan]"
1209942083,105.070118,[nan]
1209942084,652.1015440000001,"[nan, nan, nan]"
1209942085,387.647384,"[nan, nan]"
1209945944,387.951206,[nan]
1209945945,365.43618,[nan]
1209945947,88.905485,[nan]
1209946153,29.598113,[nan]
1209946278,237.307442,"[18.0, 18.0]"
1209946280,148.401957,[18.0]
1209946503,725.599767,"[nan, nan]"
1209946504,833.623387,"[nan, nan]"
1209946553,599.871476,[nan]
1209946554,88.905485,[nan]
1209946555,2448.297325,[nan]
1209946556,1252.481673,[nan]
1209947188,78.202584,[nan]
1209947189,78.202584,[nan]
1209947401,272.070254,[nan]
1209947413,272.070254,[nan]
1209947524,476.571412,[nan]
1209947525,1799.200264,"[nan, nan, nan, nan]"
1209947909,272.070254,[nan]
1209948019,128.419033,[nan]
1209948046,409.705794,[nan]
1209948047,409.705794,[nan]
1209948376,40.873585,[nan]
1209948472,26.528318,[nan]
1209948892,235.814538,"[nan, nan, nan]"
1209948958,105.070118,[nan]
1209948961,105.070118,[nan]
1209949207,67.986547,[nan]
1209958886,996.975336,[nan]
1209958887,996.975336,[nan]
1209958888,332.325112,[nan]
1209968412,105.070118,[nan]
1209969880,483.028087,"[nan, nan, nan]"
1209971488,54.122265,[nan]
1209971489,1147.0902409999999,"[nan, nan]"
1210053171,297.698668,[nan]
1210053175,96.314275,[nan]
1210054398,108.828102,[nan]
1210054399,108.828102,[nan]
1210057582,189.603666,"[nan, nan]"
1210057583,226.771602,[nan]
1210057584,117.05886,"[nan, nan]"
1210057585,315.93199,[nan]
1210057587,227.026505,[nan]
1210057771,280.028369,"[nan, nan, nan]"
1210057772,272.320913,[nan]
1210057773,164.488715,"[nan, nan]"
1210058104,514.242678,"[nan, nan, nan]"
1210059157,22.383268,[nan]
1210059158,309.022339,"[nan, nan]"
1210067407,2385.636815,[nan]
1210067410,2835.839331,[nan]
1210067657,1073.974137,[nan]
1210067658,2178.2623750000002,"[nan, nan, nan, nan, nan, nan]"
1210067659,58.209623,[nan]
1210067660,58.209623,[nan]
1210068966,148.401957,[nan]
1210068968,148.401957,[nan]
1210078560,221.550075,[nan]
1210088632,6868.052317,[nan]
1210088633,8862.00299,[nan]
1210112946,115.57713,[nan]
1210112947,332.901648,"[nan, nan]"
1210112960,243.99616300000002,"[nan, nan]"
1210112961,245.02057000000002,"[nan, nan]"
1210115979,115.57713,[nan]
1210116871,105.070118,[nan]
1210116872,201.384393,[nan]
1210117398,257.216763,"[nan, nan]"
1210117399,112.74535,[nan]
1210117400,170.999731,"[nan, nan]"
1210117401,257.216763,"[nan, nan]"
1210117402,257.216763,"[nan, nan]"
1210118251,436.624713,"[26.0, 26.0]"
1210118252,886.872282,"[26.0, 26.0, 26.0, 26.0, 26.0]"
1210118374,96.314275,[nan]
1210118683,88.905485,[nan]
1210118922,88.905485,[nan]
1210123505,115.57713,[nan]
1210123554,128.419033,[nan]
1210123714,276.82099000000005,"[nan, nan]"
1210123715,128.419033,[nan]
1210147298,26.528318,[nan]
1210148065,263.979087,"[nan, nan]"
1210148067,115.57713,[nan]
1210148068,115.57713,[nan]
1210150285,125.570887,[nan]
1210150644,369.238202,"[nan, nan]"
1210150646,171.460578,[nan]
1210150855,102.026345,[nan]
1210150856,40.873585,[nan]
1210150894,10625.31374,"[nan, nan, nan, nan, nan]"
1210150895,8351.283165,"[nan, nan, nan]"
1210150896,10869.823317999999,"[nan, nan, nan, nan]"
1210151102,96.314275,[nan]
1210151110,1500.910282,[nan]
1210151111,2458.24948,[nan]
1210152405,2965.77892,"[nan, nan]"
1210152406,823.7292,[nan]
1210152407,386.604153,[nan]
1210155532,105.070118,[nan]
1210155938,276.12034,"[nan, nan]"
1210156245,1122.2932369999999,"[nan, nan, nan, nan, nan]"
1210156261,34.333812,[nan]
1210156635,88.905485,[nan]
1210156637,233.203075,[nan]
1210156639,136.035127,[nan]
1210156640,233.203075,[nan]
1210157058,816.210762,[nan]
1210158924,2664.313451,[nan]
1210174607,1510.697952,"[6.0, 7.0, 18.0, 37.0, 6.0, 7.0, 18.0, 37.0]"
1210204961,171.833845,[nan]
1210204962,311.260374,"[nan, nan]"
1210205532,204.052691,[nan]
1210208217,934.736473,"[nan, nan]"
1210234555,369.238202,"[nan, nan]"
1210234556,369.238202,"[nan, nan]"
1210239247,2572.486548,"[98.0, 99.0, 103.0, 98.0, 99.0, 103.0]"
1210239248,33917.487854999985,"[98.0, 99.0, 103.0, 106.0, 125.0, 98.0, 99.0, 103.0, 106.0, 125.0, 98.0, 99.0, 103.0, 106.0, 125.0]"
1210263931,4500.758592,[nan]
1210263932,5398.54966,[nan]
1210264123,303.620329,[nan]
1210264434,105.070118,[nan]
1210289798,830.81278,[nan]
1210293937,1243.186099,"[nan, nan]"
1210294008,88.905485,[nan]
1210294885,455.430493,[nan]
1210295052,332.325112,[nan]
1210295053,332.325112,[nan]
1210295322,910.860987,[nan]
1210297896,664.650224,[nan]
1210326249,238.061472,[nan]
1210327699,88.905485,[nan]
1210327755,221.550075,[nan]
1210328995,996.975336,[nan]
1210328997,664.650224,[nan]
1210328998,996.975336,[nan]
1210332597,2054.925048,"[nan, nan]"
1210368301,388.377202,"[12.0, 30.0]"
1210481046,1132.411061,[nan]
1210481047,221.550075,[nan]
1210490832,910.860987,[nan]
1210823614,32.557481,[nan]
1210823617,88.905485,[nan]
1210823695,42.917265,[nan]
1210823696,88.905485,[nan]
1210824273,128.419033,[nan]
1210825315,793.686907,[nan]
1210825316,1006.132869,[nan]
1210825647,5043.351677,"[nan, nan]"
1210825648,4080.407777,"[nan, nan]"
1210825701,701.084854,[nan]
1210825702,2008.478172,[nan]
1210825703,1040.765479,"[nan, nan]"
1210825704,707.064273,"[nan, nan]"
1210827764,567.513165,[nan]
1210835235,95.371698,"[35.0, 45.0, 50.0]"
1210835236,837.1205699999999,"[35.0, 45.0, 50.0, 35.0, 45.0, 50.0, 35.0, 45.0, 50.0]"
1210835556,105.070118,[nan]
1210835557,105.070118,[nan]
1210835633,105.070118,[nan]
1211203240,635.487851,[nan]
1211217026,1247.913744,"[nan, nan, nan, nan, nan]"
1211290183,272.070254,[nan]
1211373266,243.996163,[nan]
1211494730,108.828102,[nan]
1211494731,96.314275,[nan]
1211589756,59.688715,[nan]
1211589757,59.688715,[nan]
1211664894,9807.818157,"[nan, nan, nan]"
1211664896,9864.478706,"[nan, nan]"
1211679232,272.070254,[nan]
1211839303,1329.300448,"[95.0, 155.0, 156.0, 160.0]"
1211839428,8960.64574,"[95.0, 155.0, 156.0, 160.0, 95.0, 155.0, 156.0, 160.0]"
1211842840,664.650224,[nan]
1211842862,498.487668,"[101.0, 107.0, 122.0]"
1211842867,664.650224,[nan]
1211842868,664.650224,[nan]
1211850411,664.650224,[108.0]
1211850431,3151.02242,"[95.0, 155.0, 156.0, 160.0, 95.0, 155.0, 156.0, 160.0]"
1211850432,266.716455,"[95.0, 155.0, 156.0]"
1211851515,96.314275,[nan]
1211852849,6720.484305,"[116.0, 129.0, 133.0, 116.0, 129.0, 133.0]"
1211852850,1993.950672,"[116.0, 129.0, 133.0]"
1211855399,1329.300448,[nan]
1211855400,3987.901345,[100.0]
1211872371,13793.712257000001,"[nan, nan]"
1211872372,19092.517563999998,"[112.0, 112.0, 112.0]"
1211872373,15326.265322000001,"[nan, nan, nan]"
1211872374,17757.150972,"[nan, nan, nan]"
1211873457,332.325112,[nan]
1211941398,2658.600897,[nan]
1211941399,1329.300448,[nan]
1211953659,72407.57433599996,"[95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 112.0, 113.0, 122.0, 128.0, 132.0, 165.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 112.0, 113.0, 122.0, 128.0, 132.0, 165.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 112.0, 113.0, 122.0, 128.0, 132.0, 165.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 112.0, 113.0, 122.0, 128.0, 132.0, 165.0]"
1211953725,16912.18386,"[95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 112.0, 113.0, 122.0, 128.0, 132.0, 165.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 112.0, 113.0, 122.0, 128.0, 132.0, 165.0]"
1211960877,4554.304935,"[98.0, 99.0, 103.0, 106.0, 125.0]"
1211960878,5815.68946,"[98.0, 99.0, 103.0, 106.0, 125.0, 98.0, 99.0, 103.0, 106.0, 125.0]"
1211960919,3733.602389999999,"[98.0, 99.0, 103.0, 106.0, 125.0, 98.0, 99.0, 103.0, 106.0, 125.0]"
1211960920,1518.1016450000002,"[98.0, 99.0, 103.0, 106.0, 125.0]"
1211961049,443.100148,"[98.0, 99.0, 103.0, 108.0]"
1211961221,1772.400596,"[98.0, 99.0, 103.0, 108.0]"
1211961825,221.550075,[nan]
1211966888,166.162556,[nan]
1211966894,166.162556,[nan]
1211966905,166.162556,[nan]
1211966906,166.162556,[nan]
1211968207,664.650224,[nan]
1211968208,664.650224,[nan]
1211968209,664.650224,[nan]
1212023288,20144.880419999994,"[110.0, 116.0, 129.0, 133.0, 110.0, 116.0, 129.0, 133.0, 110.0, 116.0, 129.0, 133.0]"
1212023289,3017.608744,"[nan, nan, nan]"
1212024938,886.2003,"[101.0, 107.0, 122.0, 124.0]"
1212025126,12729.01906,"[110.0, 111.0, 116.0, 129.0, 133.0, 110.0, 111.0, 116.0, 129.0, 133.0, 110.0, 111.0, 116.0, 129.0, 133.0]"
1212025127,24216.874069999998,"[110.0, 111.0, 116.0, 129.0, 133.0, 110.0, 111.0, 116.0, 129.0, 133.0]"
1212026294,31923.827353999997,"[96.0, 100.0, 96.0, 100.0, 96.0, 100.0]"
1212026295,18739.141143,"[100.0, 100.0, 100.0]"
1212026385,4652.551568999999,"[100.0, 107.0, 122.0, 100.0, 107.0, 122.0]"
1212026504,1329.300448,"[103.0, 108.0, 141.0, 148.0]"
1212026505,332.325112,[nan]
1212026525,443.100148,"[98.0, 99.0, 103.0, 108.0]"
1212026526,1329.300448,"[98.0, 99.0, 103.0, 108.0]"
1212026541,332.325111,"[98.0, 99.0, 103.0]"
1212026542,996.975336,"[98.0, 99.0, 103.0]"
1212036352,664.650224,[nan]
1212040975,3151.022422,"[nan, nan, nan, nan]"
1212044074,332.325111,"[98.0, 99.0, 103.0]"
1212044114,332.325111,"[98.0, 99.0, 103.0]"
1212053337,88.905485,[nan]
1212095532,332.325112,[nan]
1212095533,2904.8116600000003,"[nan, nan]"
1212100854,886.200299,[122.0]
1212101876,63806.421528,"[95.0, 98.0, 99.0, 103.0, 106.0, 108.0, 155.0, 156.0, 160.0]"
1212101877,79901.23486499998,"[95.0, 98.0, 99.0, 103.0, 106.0, 108.0, 155.0, 156.0, 160.0, 95.0, 98.0, 99.0, 103.0, 106.0, 108.0, 155.0, 156.0, 160.0, 95.0, 98.0, 99.0, 103.0, 106.0, 108.0, 155.0, 156.0, 160.0]"
1212103785,221.550075,[nan]
1212103786,221.550075,[nan]
1212104181,720.037743,"[nan, nan]"
1212104556,1661.62556,"[nan, nan]"
1212104557,996.975336,[148.0]
1212109451,5317.2017940000005,"[100.0, 107.0, 100.0, 107.0]"
1212109452,5702.892376000001,"[100.0, 107.0, 100.0, 107.0, 100.0, 107.0]"
1212115214,3544.801196,[103.0]
1212115215,1993.950673,[nan]
1212115334,910.860987,[nan]
1212119448,481.571375,[nan]
1212119449,2275.351782,"[nan, nan]"
1212167801,116.601537,[nan]
1212183700,6677.427126999998,"[117.0, 137.0, 145.0, 146.0, 147.0, 151.0, 161.0, 117.0, 137.0, 145.0, 146.0, 147.0, 151.0, 161.0]"
1212183701,3323.25112,"[104.0, 117.0, 137.0, 145.0, 146.0, 147.0, 149.0, 151.0, 161.0, 162.0]"
1212183702,2990.926009,"[nan, nan]"
1212183703,664.650224,[nan]
1212183713,3323.251121,[nan]
1212183714,3323.251121,[nan]
1212183819,332.325112,[117.0]
1212183828,6122.225168,"[nan, nan, nan]"
1212183829,12384.823485,"[114.0, 120.0, 131.0, 114.0, 120.0, 131.0, 114.0, 120.0, 131.0]"
1212183830,553.875187,"[124.0, 124.0]"
1212183835,61156.128208000024,"[95.0, 96.0, 97.0, 99.0, 100.0, 106.0, 107.0, 111.0, 113.0, 122.0, 128.0, 132.0, 133.0, 147.0, 95.0, 96.0, 97.0, 99.0, 100.0, 106.0, 107.0, 111.0, 113.0, 122.0, 128.0, 132.0, 133.0, 147.0, 95.0, 96.0, 97.0, 99.0, 100.0, 106.0, 107.0, 111.0, 113.0, 122.0, 128.0, 132.0, 133.0, 147.0]"
1212183843,7200.377429,"[114.0, 114.0]"
1212183844,6314.17713,"[114.0, 114.0]"
1212183847,1594.0067290000002,"[118.0, 137.0, 145.0, 146.0, 147.0, 151.0, 161.0]"
1212183853,1821.721973,[nan]
1212183854,1987.884529,"[nan, nan]"
1212183869,910.860987,[nan]
1212183870,910.860987,[nan]
1212183871,3847.4966369999997,"[nan, nan]"
1212183872,5878.438341,"[nan, nan, nan]"
1212183902,30647.892377999997,"[101.0, 114.0, 116.0, 120.0, 123.0, 131.0, 101.0, 114.0, 116.0, 120.0, 123.0, 131.0]"
1212183903,11754.682360000003,"[101.0, 114.0, 120.0, 123.0, 131.0, 101.0, 114.0, 120.0, 123.0, 131.0, 101.0, 114.0, 120.0, 123.0, 131.0]"
1212183904,8123.766815999999,"[101.0, 114.0, 116.0, 120.0, 123.0, 131.0]"
1212183906,8932.139013,"[nan, nan]"
1212183937,18292.10981499999,"[137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0]"
1212183938,15184.144569999997,"[137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0]"
1212183939,6172.948967,"[nan, nan, nan, nan]"
1212183940,4253.067876,"[nan, nan, nan, nan]"
1212183979,23429.422434999993,"[137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0]"
1212183980,32014.487829999995,"[137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0]"
1212183981,24260.235214999997,"[137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0, 137.0, 145.0, 146.0, 147.0, 161.0]"
1212184294,31995.813804999998,"[105.0, 114.0, 120.0, 131.0, 148.0, 105.0, 114.0, 120.0, 131.0, 148.0, 105.0, 114.0, 120.0, 131.0, 148.0]"
1212184295,38003.455232,"[114.0, 120.0, 131.0, 148.0, 114.0, 120.0, 131.0, 148.0, 114.0, 120.0, 131.0, 148.0]"
1212185090,54176.610688,"[105.0, 114.0, 120.0, 131.0, 105.0, 114.0, 120.0, 131.0, 105.0, 114.0, 120.0, 131.0]"
1212185091,23927.408073000002,"[114.0, 120.0, 131.0, 114.0, 120.0, 131.0]"
1212185269,9469.243648,"[101.0, 123.0, 101.0, 123.0]"
1212185270,3128.383782,"[nan, nan]"
1212187175,20908.371449000002,"[112.0, 112.0, 112.0]"
1212187274,38312.77876999998,"[105.0, 110.0, 112.0, 113.0, 115.0, 118.0, 152.0, 105.0, 110.0, 112.0, 113.0, 115.0, 118.0, 152.0, 105.0, 110.0, 112.0, 113.0, 115.0, 118.0, 152.0]"
1212187275,71812.16479500002,"[105.0, 110.0, 112.0, 113.0, 115.0, 118.0, 152.0, 105.0, 110.0, 112.0, 113.0, 115.0, 118.0, 152.0, 105.0, 110.0, 112.0, 113.0, 115.0, 118.0, 152.0, 105.0, 110.0, 112.0, 113.0, 115.0, 118.0, 152.0]"
1212187580,24706.798421,"[105.0, 105.0, 105.0, 105.0]"
1212187581,30583.675775,"[nan, nan, nan, nan]"
1212187611,27177.865468000007,"[113.0, 115.0, 118.0, 152.0, 113.0, 115.0, 118.0, 152.0, 113.0, 115.0, 118.0, 152.0]"
1212187612,61068.52316799999,"[113.0, 115.0, 118.0, 152.0, 113.0, 115.0, 118.0, 152.0, 113.0, 115.0, 118.0, 152.0]"
1212187653,8775.88864,"[nan, nan, nan]"
1212187654,6701.889761,[nan]
1212209426,455.430493,[nan]
1212209427,1186.057643,"[nan, nan, nan]"
1212209428,221.550075,[nan]
1212209429,1430.5362770000002,"[nan, nan, nan]"
1212226083,1353.961136,[nan]
1212227119,498.487668,[151.0]
1212229329,332.325112,[nan]
1212232766,1329.300448,"[102.0, 102.0, 102.0]"
1212232767,1218.525411,"[nan, nan, nan]"
1212232768,664.650224,[102.0]
1212232769,1550.850523,"[nan, nan, nan]"
1212232788,553.875187,[nan]
1212232789,221.550075,[nan]
1212234761,816.210764,"[105.0, 106.0, 117.0, 166.0]"
1212237098,125.570887,[nan]
1212237099,197.733586,[nan]
1212237279,6809.898147,"[nan, nan]"
1212237280,4284.487791,"[nan, nan]"
1212237368,12628.418534999999,"[8.0, 16.0, 85.0, 8.0, 16.0, 85.0, 8.0, 16.0, 85.0, 8.0, 16.0, 85.0]"
1212237541,397.641141,[nan]
1212237542,82.555093,[nan]
1212237646,400.489287,"[86.0, 86.0]"
1212237647,272.070254,[86.0]
1212237809,3879.380198,"[16.0, 85.0, 16.0, 85.0]"
1212237810,1725.750327,[16.0]
1212237959,510.131726,[nan]
1212237960,556.507338,[nan]
1212237988,68516.74526000007,"[111.0, 115.0, 118.0, 152.0, 111.0, 115.0, 118.0, 152.0, 111.0, 115.0, 118.0, 152.0, 111.0, 115.0, 118.0, 152.0, 111.0, 115.0, 118.0, 152.0]"
1212237989,82810.95874399999,"[110.0, 115.0, 118.0, 152.0, 110.0, 115.0, 118.0, 152.0]"
1212238012,4307.957223,"[6.0, 52.0, 74.0, 6.0, 52.0, 74.0, 6.0, 52.0, 74.0, 6.0, 52.0, 74.0]"
1212238013,4196.268728,"[6.0, 52.0, 53.0, 74.0, 6.0, 52.0, 53.0, 74.0, 6.0, 52.0, 53.0, 74.0, 6.0, 52.0, 53.0, 74.0, 6.0, 52.0, 53.0, 74.0]"
1212238019,3658.298495999999,"[6.0, 52.0, 67.0, 74.0, 6.0, 52.0, 67.0, 74.0, 6.0, 52.0, 67.0, 74.0, 6.0, 52.0, 67.0, 74.0]"
1212238338,5516.817900000001,"[6.0, 52.0, 53.0, 67.0, 74.0, 6.0, 52.0, 53.0, 67.0, 74.0, 6.0, 52.0, 53.0, 67.0, 74.0, 6.0, 52.0, 53.0, 67.0, 74.0, 6.0, 52.0, 53.0, 67.0, 74.0, 6.0, 52.0, 53.0, 67.0, 74.0]"
1212238339,4921.627025,"[6.0, 52.0, 53.0, 67.0, 74.0, 6.0, 52.0, 53.0, 67.0, 74.0, 6.0, 52.0, 53.0, 67.0, 74.0, 6.0, 52.0, 53.0, 67.0, 74.0]"
1212238634,462.519432,"[nan, nan]"
1212238635,88.905485,[nan]
1212238922,1469.179372,"[nan, nan]"
1212238923,633.045993,"[nan, nan]"
1212238955,3092.531889,"[nan, nan, nan]"
1212238956,1088.281016,"[8.0, 16.0, 85.0, 86.0]"
1212239470,36076.011212,"[111.0, 115.0, 118.0, 152.0, 111.0, 115.0, 118.0, 152.0, 111.0, 115.0, 118.0, 152.0, 111.0, 115.0, 118.0, 152.0]"
1212239471,21154.780268000002,"[110.0, 115.0, 118.0, 152.0, 110.0, 115.0, 118.0, 152.0]"
1212241069,652.96861,[nan]
1212241070,878.3982490000001,"[37.0, 37.0]"
1212242153,1987.884529,[nan]
1212242156,105.070118,[nan]
1212242157,769.720342,"[nan, nan]"
1212242406,18336.213442,"[105.0, 105.0, 105.0, 105.0]"
1212242407,8813.604325,"[105.0, 105.0, 105.0, 105.0]"
1212242408,166.162556,[nan]
1212242409,1077.023543,[nan]
1212242411,553.875187,[nan]
1212242412,1464.736173,[nan]
1212242701,9134.851617,"[49.0, 63.0, 84.0, 49.0, 63.0, 84.0, 49.0, 63.0, 84.0, 49.0, 63.0, 84.0, 49.0, 63.0, 84.0]"
1212244115,11929.74589100001,"[25.0, 49.0, 52.0, 55.0, 67.0, 72.0, 75.0, 25.0, 49.0, 52.0, 55.0, 67.0, 72.0, 75.0, 25.0, 49.0, 52.0, 55.0, 67.0, 72.0, 75.0, 25.0, 49.0, 52.0, 55.0, 67.0, 72.0, 75.0]"
1212244116,3881.4652870000014,"[25.0, 49.0, 52.0, 55.0, 67.0, 72.0, 75.0, 25.0, 49.0, 52.0, 55.0, 67.0, 72.0, 75.0]"
1212244237,144.471413,[nan]
1212244796,2572.486546,"[117.0, 163.0, 117.0, 163.0]"
1212244797,332.325112,"[117.0, 163.0]"
1212245058,441.294496,"[18.0, 27.0, 18.0, 27.0]"
1212245059,462.808854,"[nan, nan, nan]"
1212245060,441.294496,"[18.0, 27.0, 18.0, 27.0]"
1212245061,210.140236,"[18.0, 27.0]"
1212245082,383.615591,"[nan, nan]"
1212245083,441.294496,"[18.0, 27.0, 18.0, 27.0]"
1212245237,1159.131918,"[18.0, 27.0, 18.0, 27.0]"
1212245242,115.57713,[nan]
1212245243,192.62855,[nan]
1212245276,96.024796,[nan]
1212282872,2637.055715,"[nan, nan, nan]"
1212282903,14066.238800000003,"[8.0, 30.0, 49.0, 63.0, 8.0, 30.0, 49.0, 63.0, 8.0, 30.0, 49.0, 63.0, 8.0, 30.0, 49.0, 63.0]"
